external_video_id,estimated_view_count,date,title,players,decade,agg_view_count,video_ids,video_titles,video_counts,num_videos,id,video_custom,title_custom,type,team,start
9g0RHgfuugs,618842,20091204,Kobe Bryant Game Winning Shot 12 4 09,Kobe Bryant,2000,2892055,j8Tk_AK45eA|gac74vTmyCk|vnmcpNKc18o|PkjbaNFmt-M|CZWFD3OHev8|ZgBVr-CByaE|A6vW55iMN9g|lAXi7g1rc60|Bbdt-ZL_S1M|inz64Zdk0zo|QmgSkK5c6RM|8smvd4UUuzw|JmhGX4tllxk|_e2hiOF53yM|dfFbQt9zDwY|aFeHpKaUbKM|I-1SaxsiwYU|BYQ3DSNJc5U|UoFfvf_FQEI|VK08ua9UPOI|hxgnAQwBvfo|N0nrfmpFNYk|SQAMcu8djo8|WkDXYIuejqk|X3WcHZjHc5I|x4p5HUoLPmc,"Kobe Bryant game winning buzzer beater vs Miami Heat - HD 12-04-2009|Dwyane Wade dunks against Kobe Bryant and the lakers 12-04-09|12/04/2009 Lakers vs Heat - Kobe Game Winning Buzzer Beater|Kobe Bryant Buzzer Beater Game winning shot vs Heat 12/4/09|Los Angeles Lakers vs Miami Heat Recap (December 4, 2009)|Kobe Bryant for the win at buzzer vs Heat (Heat @ Lakers, Dec. 4 2009)|Lakers Kobe Bryant hits last buzzer beater against Dwyane Wade and the Miami Heat  12-04-09|(HD) Kobe Bryant!! Game Winning BuzzerBeater Three Point Shot!!!  vs Miami Heat!! EPIC 12/04/09|Kobe's Buzzer Beater Shot [Lakers vs Heat] 12/4/09|Kobe Bryant Game Winning Buzzer Beater Over Dwyane Wade Vs Miami Heat (12.4.09)|HD - Kobe Bryant - Game Winning 3 point buzzer beater|Kobe Bryant Game Winning Shots 2009-2010|Heat 107 @ Lakers 108 | Kobe game-winning three over Wade | 12-04-09|Kobe bryant 3.2 seconds game winner Los Angeles Lakers vs Miami Heat Recap (December 4, 2009)|Kobe Bryant Buzzer Beater  vs Miami Heat 12/4/09 (High Def)|NBA Where game winning itchy balls happen.|Kobe Game Winning 3 Pointer [Live] - Lakers vs Miami Heat Dec 4, 2009 [HD]|Kobe Bryant's Amazing Game Winner vs Miami (December 4, 2009)|Kobe Bryant game-winning shot. vs the Miami Heat 12/4/2009 ((HD))|Kobe Bryant 3 Point Buzzer Beater Miami @ Lakers 12-4-09|Kobe Bryant- TWO AMAZING BUZZER BEATERS IN ONE GAME!! 12/04/2009|Kobe Bryant's Miracle Shot Buzzer Beater vs Heat 12/4/09|Kobe Bryant Amazing Game Winning Shot 12-4-09 Los Angeles Lakers vs Miami Heat Buzzer Beater 3|Kobe Bryant 3-Point Buzzer Beater vs. Miami Heat 12-04-09|Kobe and Fish Clutch Shots HD!!!!  GO LAKERS!|Kobe Bryant Game Winner vs Heat",338800|241550|183828|157599|150319|128587|118921|117400|117302|92178|80762|77835|67186|61988|59714|54391|41519|34517|29650|27880|26408|14790|14155|13715|12213|10006,26,20091204-Kobe Bryant,,Kobe hits game-winner,gw,lal,
FdHF215m7w8,2544590,20090304,Shaq doesn't help Dwyane Wade up (Phoenix Suns at Miami Heat),"Shaquille O'Neal,Dwyane Wade",2000,2761515,ZwRDvF-xOpQ,Shaq doesn't help Dwyane Wade up (Phoenix Suns at Miami Heat)~WATCH IT!!!,216925,1,20090304-Shaquille O'Neal,,Shaq doesn't help Wade up,,mia,
vu1zMV5j0fo,2192728,20091115,"Trevor Ariza loses shoe, Ron Artest tosses it into the stands","Metta World Peace,Trevor Ariza",2000,2236967,wOqN6QTy6MI,Trevor Ariza receives LA Lakers Championship ring!,44239,1,20091115-Metta World Peace,,Artest throws Ariza's shoe into the stands,,lal,
A_fhwqXmUMk,494679,20020526,Robert Horry's Game Winner,Robert Horry,2000,2044461,iYQDsZljAOY|6hcE6H1LpaQ|8n3SEJnKQKc|WY-qzf5F8B0|3cILE1Jk638|YolTXLX8q5I|2wNT8DJkn2I|GF-cLS6VPRE|Z4H7rUHjwKc|EbRB6XIsEr4,robert horry game winning shot vs kings 2002|Robert Horry beats the Sacramento Kings|Lakers vs Kings WCF - Robert Horry Buzzer Beater|Robert Horry 2002 Buzzer Beater vs Kings Full Clip|Lakers Kings 2002 Western Conference Finals Game 4: How Robert Horry Became Big Shot Bob|Robert Horry clutch (Lakers WCF 2002)|Robert Horry Buzzer Beater|Robert Horry game winner vs Kings|Robert Horry GAMEWINNER Against The Kings|Robert Horry game winning shot Lakers vs Kings in 2002 WFC,464812|418345|192948|156731|67211|64263|59672|49168|40441|36191,10,20020526-Robert Horry,,Robert Horry's game-winner vs. the Kings,gw,sac|lal,
oxRwErl-mgc,941677,20030328,"03.28.03 - Kobe Bryant ""In The Zone"" 55 pts Duels Michael Jordan (Age 40) - 42 pts in First Half","Michael Jordan,Kobe Bryant",2000,1948699,U7_KBgnhCoU|5ecC1CKsV8U|0l5_p7mnm5Y|WvW4d0BEi_Q|tqfVQo_uyGk|HMVBHXnYiVE,"Kobe teaches Jordan a lesson|Kobe Bryant vs Michael Jordan LAST Duel 2003.03.28 - 23 Pts For MJ, Kobe with 55 Pts!!!|Kobe Bryant 2002-03 • 55 points, 5 rebounds, 3 steals vs. Washington Wizards (1/2)|Kobe Bryant 55 Points vs Michael Jordan - Lakers vs Wizards - (2003)|Kobe Bryant 55 pts vs WAS 3/28/2003|Kobe Bryant 2002-03 • 55 points, 5 rebounds, 3 steals vs. Washington Wizards (2/2)",721113|126736|57595|48708|35077|17793,6,20030328-Michael Jordan,,Kobe scores 55 vs. Jordan,,lal|was,
l8O55LcVxf4,1136204,20091225,LeBron James 26pts vs Kobe Bryant 35pts 12/25/09 NBA *lakers vs cavaliers *Christmas Day,"Kobe Bryant,LeBron James",2000,1848547,J2pEMfPaLgY|ycapVJIFJSI|s-mffem8_gE|QNnZv06TIkU,"LeBron James vs Kobe Bryant NASTY Christmas Battle 2009.12.25 - 61 Pts. 17 Assists Combined!|LeBron James ABUSES Ron Artest on Christmas Day 12/25/2009|LeBron James vs Kobe Bryant NASTY XMAS Duel 2009.12.25 Cavs at LAL - 61 Pts, 17 Assists Combined!|LeBron dunks on Kobe",266840|260544|110670|74289,4,20091225-Kobe Bryant,,LeBron vs. Kobe on Christmas Day,,cle|lal,
8QJ4iwqnLKc,1123482,20040524,Tayshaun Prince - The Greatest Block in NBA Playoff History... Until Now?,Tayshaun Prince,2000,1715359,lGYXuD1lwwk|_GD8feepwrE|BJTgSlD7i4U|LjNDN4v6YrI|JK8ya2zof9Q,Tayshaun Prince Biggest Block in NBA history|Tayshaun Prince Blocks Reggie Miller !|tayshaun prince block reggie miller 2004 east confrence finals|Greatest Moments in NBA History - Tayshaun Prince Blocks Reggie Miller|Ben Wallace - Two Huge Blocks Against Pacers (2004),338678|135061|65354|31603|21181,5,20040524-Tayshaun Prince,,Tayshaun Prince blocks Reggie Miller,bk,det|ind,
3fD1MNjkPFs,963173,20090522,LeBron James - Game 2 buzzer beater vs. Magic (05/22/09) HQ,LeBron James,2000,1654489,t3rSXVO6ldc|mKsavAktO4A|PCv4Ew-HyQ0|2N08OwPtps0|_YrukL3bUk8|KBPcy_Fw4KI|L60rg5HAPQg|5KGc3_CTcLs,"05-22-2009 LeBron James hits the game winning 3 pointer over the Orlando Magic|LeBron's Miracle Shot saves Cleveland Cavaliers - 05-22-09|Lebron james Buzzer Beater Cleveland Cavaliers vs Orlando Magic Game 96,95 05/22/09 HD|LeBron James: Game-Winning Buzzer Beater Vs. Magic - 05-22-09|LeBron James ""Amazing"" (Game Winning Shot)|Witness !! LeBron James Game Winning Three Point Buzzer Beater  against the Magic 5-22-09|LeBron James: 3-Point Game Winner, Game 2, Orlando Magic vs. Cleveland Cavaliers, 05/22/09|Lebron James buzzer beater 5/22/09",189673|145480|112668|79325|58090|46466|41787|17827,8,20090522-LeBron James,,"LeBron James buzzer beater, game 2",gw,cle|orl,
2Y8CzEjNVJw,1514755,20090506,Houston Rockets VS Lakers:Fisher Flagrant Foul on Luis Scola Kobe Elbow to Artest,"Kobe Bryant,Luis Scola,Derek Fisher,Metta World Peace",2000,1603683,K_EMke5Rxlk|eveaL7wFxes|-ZY5VLeaCe4,Derek Fisher Hard Foul On Luis Scola In Game 2 Rockets vs. Lakers|Ron Artest gets Ejected after a Kobe Bryant Elbow FULL VID|Behind the Arc - Ron Artest Great Three-Pointer vs. Lakers (05/06/2009),42672|34091|12165,3,20090506-Kobe Bryant,,Derek Fisher hard foul on Luis Scola,,hou|lal,
awpUeVeMbtI,1493839,20090520,Dwight Howard Brings Down the Shot Clock,Dwight Howard,2000,1493839,,,,0,20090520-Dwight Howard,,Dwight Howard brings down the shot clock,dk,orl,
i2y4TjxABKo,475720,20090604,Lakers vs Magic Game 1 Highlights 2009 NBA Finals 6/4/2009 - Kobe Bryant 40 pts - Lakers win 100-75,Kobe Bryant,2000,1462704,f42xjUtR39c|aQhhYPc0MCY|cGBI6PvPznA|WOq-h4k5u-Q,"Kobe Bryant 2009 Finals: 40 points vs Magic|Kobe Bryant Full Highlights vs Magic 2009 Finals GM1 - 40 Pts, 8 Rebs, 8 Asts|Kobe Bryant Sick Crossover and Hangtime Layup - Game 1 Highlight 6/4/2009|Kobe ""Grumpy"" Bryant Game 1 Presser - 2009 NBA Finals - Lakers vs Magic 6/4/2009",430896|375866|90209|90013,4,20090604-Kobe Bryant,,Kobe scores 40 in finals against Magic,,lal|orl,
qauHHWnKUHU,1269846,20040327,"LeBron James first 40 point game at 19 yrs old, NBA record [Mar. 27, 2004]",LeBron James,2000,1433684,EmbKvfE2L7s,"Rookie LeBron James Full HLTS 2004.03.27 vs Nets - 19 Yr-Old LBJ With 41 Pts, 13 Ast!!!!",163838,1,20040327-LeBron James,,LeBron's first 40-point game at age 19,,cle,
XnyvwldZWOQ,1428283,20071215,Yi Jianlian Dunks From the 3-Point Line!,Yi Jianlian,2000,1428283,,,,0,20071215-Yi Jianlian,,Yi Jianlian dunk,dk,mil|min,
SUE73GqyPuU,952141,20090614,Lakers vs Magic Game 5 Highlights - 2009 NBA Finals - Lakers win 15th NBA Title,Kobe Bryant,2000,1378100,KA_nAtdjplM|UhHDPfpv69g,"Kobe Bryant Full Highlights 2009 Finals G5 at Magic - 30 Pts, 5 Dimes, 4 Blks, Finals MVP!|lakers at magic NBA finals game 5 06/14/09. LAKERS 2009 NBA CHAMPS!",410163|15796,2,20090614-Kobe Bryant,,Lakers beat Magic in finals,,lal|orl,
wnEAy9WpowA,1373856,20021121,"7'5"" Yao Ming vs 7'6"" Shawn Bradley","Shawn Bradley,Yao Ming",2000,1373856,,,,0,20021121-Shawn Bradley,,Yao Ming vs. Shawn Bradley,,hou,
CTqglL0SN8k,1050114,20061215,"Kobe Bryant vs Yao Ming Full Duel 2006.12.15 - UNREAL 88 Pts, 25 Rebs Combined!","Yao Ming,Kobe Bryant,LeBron James",2000,1222797,BjDVF3Qmrgs,"Kobe Bryant VS Yao Ming | Kobe 53, Yao 35 | 12.15.06",172683,1,20061215-Yao Ming,,Kobe vs. Yao,,lal|hou,
TSUoQw0pKew,647998,20051220,Kobe Goes For 62 Points in 3 Quarters!!! Check Out Every Point!  12.20.2005,Kobe Bryant,2000,1218795,Stu1w9QhlNA,Kobe Bryant 62 Points in 3 Quarters vs Mavericks (Outscores Mavs) - 2005.12.20,570797,1,20051220-Kobe Bryant,,Kobe scores 62 in 3 quarters,,lal,
wNH6dIRnXy4,1198902,20040126,Prime Tracy McGrady vs Rookie LeBron James NASTY Duel 2004.01.26 - NASTY Shooting!,"LeBron James,Tracy McGrady",2000,1198902,,,,0,20040126-LeBron James,,Tracy McGrady vs. LeBron James,,cle,
3dEQ_xYDBOg,735821,20090611,Lakers vs Magic Game 4 Highlights - 2009 NBA Finals - Lakers win 99-91 in OT - Jalen Rose on ESPN,"Kobe Bryant,Derek Fisher,Jalen Rose",2000,1007525,Tm9l1T_0Mt8|tU4KUDEmXu0|oGDMOh8YB2U|dT2VPTSJk50|To3bnB03bL8,6/11/2009 Lakers vs Magic NBA Final Game 4 Derek Fisher Clutch Three Pointers (HD)|Kobe Bryant vs Dwight Howard- NBA Finals Preview [Lakers vs Magic 2009]|Fisher Ties the Game - Derek Fisher Amazing Clutch Shot vs. Magic (06/11/2009) (Three-Pointer)|Kobe Bryant DROPS Nelson - NBA Finals Game 4 - 06-11-09|Fisher's OT 3-pointer - Derek Fisher Amazing Game Winner Shot vs. Magic (06/11/2009) (Three-Pointer),85726|83464|38259|36760|27495,5,20090611-Kobe Bryant,,"Lakers vs. Magic, finals game 4",,lal|orl,
NM-gBWaEkqM,986471,20081120,LA Lakers PUNISH Phx Suns 105 to 92 in Rematch of KB vs Shaq!,"Shaquille O'Neal,Kobe Bryant",2000,986471,,,,0,20081120-Shaquille O'Neal,,Kobe vs. Shaq rematch,,lal,
WxLpeaUvhsc,985231,20090504,Yao Ming vs Kobe Bryant - NBA Playoffs 2009 - WC Semifinals - Game 1,"Kobe Bryant,Yao Ming",2000,985231,,,,0,20090504-Kobe Bryant,,"Yao vs. Kobe, game 1",,hou|lal,
ZyNqx72C0eE,960045,20090306,"Mbenga Night! - March 6, 2009",D. J. Mbenga,2000,960045,,,,0,20090306-D. J. Mbenga,,Mbenga night,,min|lal,
BZdik09RGJI,604120,20050619,Robert Horry Game 5 NBA Finals 2005,Robert Horry,2000,929350,GjPgAQQst7U|q2v3fji29VE|5iFFS6LnHwA|EjHgqU96BOE|43Dw732lpq4,NBA - Robert Horry Game Winner Against Pistons - 2005 - Greatest Playoff Momments : 25|2005 NBA Finals Gm 5 - Robert Horry Heroics Part 4|2005 NBA Finals Gm 5 - Robert Horry Heroics Part 1|2005 NBA Finals Gm 5 - Robert Horry Heroics Part 3|2005 NBA Finals Gm 5 - Robert Horry Heroics Part 2,98167|91480|56820|47903|30860,5,20050619-Robert Horry,,Horry hits game-winner in finals,gw,sas|det,
2HRfPlWIuCw,866797,20051119,"Classic Matchup: Allen Iverson vs. Lebron James (November 19, 2005)","LeBron James,Allen Iverson",2000,918968,EHHruxZGxWQ,Allen Iverson 37pts 8asts vs King James Cavaliers 07/08 NBA,52171,1,20051119-LeBron James,,Iverson vs. Lebron,,cle,
ROnF4HdAJaI,905028,20030304,Intro to Michael Jordan's Final Game vs. 76'ers,Michael Jordan,2000,916091,CRfvJSzEq3U,03.04.03 - VC vs Wizards 24pts (Final Game vs Michael Jordan + Powerful Baseline Dunk),11063,1,20030304-Michael Jordan,,Jordan's last game,,was,
0afz7lz7KGM,552561,20090223,Devin Harris Half Court Buzzer Beater against the Sixers,Devin Harris,2000,870693,RKcFZvqEXjM|p_1R4mqPrNw,Devin Harris Half Court Buzzer Beater Against Sixers! (2/23/09)|76ers 96-98 New Jersey I Devin Harris unbelievable game-winner shot (02.23.09),296814|21318,2,20090223-Devin Harris,,Devin Harris hits half-court game-winner,gw,phi,
UaVAL3DBauU,727095,20091218,"Dirk Nowitzki collides with Carl Landry, knocks out 3 teeth","Carl Landry,Dirk Nowitzki",2000,840756,XkWWlFzONew,DIRK NOWITZKI HITS CARL LANDRY LOSES TEETH-12/18/09,113661,1,20091218-Carl Landry,,Dirk Nowitzki collides with Carl Landry,,dal,
C5ZtomjcpLc,812367,20010105,Jason Williams - schooling Reggie Miller Highlights vs.Pacers [01-05-01],"Jason Williams,Reggie Miller",2000,812367,,,,0,20010105-Jason Williams,,Jason Williams vs. Reggie Miller,,ind,
pLLHsr9Aluo,738367,20090106,Kobe Bryant Makes Three 3's with Contact in a Row,Kobe Bryant,2000,752176,UPaQ_PS3jA8,Kobe Bryant Two Hand Block Rasual Butler vs Hornets January 6 2009,13809,1,20090106-Kobe Bryant,,Kobe Bryant makes three 3s in a row,,lal,
6YhPSzGHFcM,529830,20091204,[BB] LeBron James vs Joakim Noah - Bulls vs Cavs 12/4/09,"LeBron James,Joakim Noah",2000,690058,Uz7RhqYho90|E5DzoRnu3jA|odt8wjsZezg|CN7p-B841T8,Lebron James Dancing On The Bench Vs Bulls Dec.4.09|LeBron James dances on the bench during the game against Chicago Bulls|LeBron James vs Joakim Noah - Bulls vs Cavs 12/4/09|NBA Lebron James Dance Party Vs Bulls 12/04/2009 very Funny!!!,71880|49170|24498|14680,4,20091204-LeBron James,,LeBron vs. Noah,,cle|chi,
mo18RBms76k,583394,20041225,12.25.04 - Shaquille O'Neal vs Kobe Bryant Christmas Battle (Shaq's Return To LA),"Shaquille O'Neal,Kobe Bryant",2000,681321,afYkgUgnpUk|2p79Vj5i_bI|TQPMwEc-Yu8,"Shaq's first game against the Lakers with the Heat on Christmas Day 2004.|Kobe Bryant 2004-05 • 42 points, 6 assists, 3 rebounds vs. Miami Heat (1/2)|Kobe Bryant 2004-05 • 42 points, 6 assists, 3 rebounds vs. Miami Heat (2/2)",39121|38664|20142,3,20041225-Shaquille O'Neal,,Shaq's return to LA,,lal,
nVfznpneJ7Y,667337,20081030,"Tracy McGrady vs Kobe Bryant Full Highlights 2007.10.30 - 75 Pts Combined, Wild Finish!","Tracy McGrady,Kobe Bryant",2000,667337,,,,0,20081030-Tracy McGrady,,McGrady vs. Kobe,,lal,
K3u-LAq-siU,665126,20011030,Michael Jordan vs. New York Knicks (First Game as Wizard),Michael Jordan,2000,665126,,,,0,20011030-Michael Jordan,,Jordan's first game as a Wizard,,was|nyk,
zgoAXIAtJSo,664307,20011111,Throwback: Kobe Bryant vs Tracy McGrady Full Duel Highlights 2001.11.11 Lakers vs Magic - SICK!,"Kobe Bryant,Tracy McGrady",2000,664307,,,,0,20011111-Kobe Bryant,,Kobe Bryant vs. Tracy McGrady,,lal,
PKggO62YPs4,624947,20090209,Decline Sign?  Tracy McGrady blocks own layup,Tracy McGrady,2000,635128,sljR8pXsSN0,McGrady's Return to the Rockets vs. the Pistons (12/15/09),10181,1,20090209-Tracy McGrady,,McGrady's Return to the Rockets,,hou,
uKxxL1HBrIw,631220,20020212,Lakers vs Wizards - Michael Jordan 22pts 6ats 5rebs vs Kobe Bryant 23pts 11rebs 15ats (2002.02.12),"Michael Jordan,Kobe Bryant",2000,631220,,,,0,20020212-Michael Jordan,,Jordan (as a Wizard) vs. Kobe,,was|lal,
ulWkxsR2d9o,626463,20070223,Allen Iverson vs Derrick Rose the Bulls 09/10 NBA *AI's Last NBA game,"Derrick Rose,Allen Iverson",2000,626463,,,,0,20070223-Derrick Rose,,Iverson's last game,,chi,
WVzxLAlTkzM,335488,20090104,"LeBron James called for late travel, Wizards vs. Cavs (Jan. 4, 2009)",LeBron James,2000,623825,hhv101bx9u0|r1xJ5-rO0Mo,"lebron-travel22|LeBron James called for late travel, Wizards vs. Cavs (Jan. 4, 2009)",272864|15473,2,20090104-LeBron James,,LeBron called for late travel,,was,
J6B4l_q9P3k,287863,20081230,Dwayne Wade Blocks Lebron James 30/12/08,"LeBron James,Dwyane Wade",2000,619498,OUEabwuR1kM|s5EeVLK8XWQ,"Lebron James Blocks Dwyane Wade|Dwyane Wade Crazy Hangtime Against Cavs - December 30, 2008",185556|146079,2,20081230-LeBron James,,Wade blocks LeBron,bk,mia,
iyBJ0vZJubk,503988,20090226,Revenge! Yao Ming Swats LeBron James,"LeBron James,Yao Ming",2000,608479,BF3VQ-PZ4AA|GU31lAUR9y4,Yao Ming serves facial on LeBron James|Artest Shakes LeBron James,85460|19031,2,20090226-LeBron James,,Yao blocks James,bk,hou|cle,
Cbe81FGYydg,511555,20070326,Rasheed Wallace Half Court Shot 3/26/07,Rasheed Wallace,2000,600731,KLXDAwMVSm8|3dn6SPKhyZQ|bcKYFA-gxqg,Detroit Pistons | Unforgettable Moments: The Sheed Miracle Shot|Rasheed Wallace's Half-Court Buzzer Beater (Sportscenter Footage)|Rasheed Wallace Beyond Half Court Shot,57681|18592|12903,3,20070326-Rasheed Wallace,,"The ""Sheed Miracle Shot""",,det,
T6EHymC25RM,424821,20070209,Dwight Howard Buzzer Beater Dunk Vs. Spurs (02-09-07),Dwight Howard,2000,573310,bHVqoyIvCFU|_FKXpQr5KEU,Dwight Howard Game-Winning Alleyoop (02-09-2007)|Dwight Howard 30pts vs. Spurs (02.09.2007)- Clutch Block on Parker + Game-Winning Alley Oops Dunk!,131422|17067,2,20070209-Dwight Howard,,Dwight Howard's game-winning alley-oop,gw|dk,sac,
WhNN920v6ss,280677,20000604,Kobe Bryant greatest games: Lead historic rally vs Blazers (2000 playoffs - G7),Kobe Bryant,2000,569837,mJyrWLtovOs|7I5e1fh2TXs|jELrZ32qrMI,"Kobe Bryant Lakers vs Portland TrailBlazers 2000 00-01 NBA|Kobe Bryant Full Highlights vs Trail Blazers 2000 WCF GM7 - 25 Pts, 11 Rebs, 7 Asts|2000 WCF Lakers vs Blazers - Shaq Alley Oop Dunk from Kobe",119834|118467|50859,3,20000604-Kobe Bryant,,"Kobe leads historic comeback vs. the Blazers, game 7",,lal|por,
GCQ5idKojNQ,566395,20081205,"Anthony Randolph talks smack, Yao Ming gets him back","Anthony Randolph,Yao Ming",2000,566395,,,,0,20081205-Anthony Randolph,,Randolph vs. Yao,,hou,
oXdbBQ-3Rxs,561745,20071230,Kendrick Perkins dunks and then taunts Andrew Bynum,"Andrew Bynum,Kendrick Perkins",2000,561745,,,,0,20071230-Andrew Bynum,,Perkins dunks and taunts Bynum,dk,lal,
01tsg1f2F-M,541279,20010601,Kobe Bryant Defense on Allen Iverson - 2001 Finals Game 1,"Allen Iverson,Kobe Bryant",2000,541279,,,,0,20010601-Allen Iverson,,"Kobe's defense on Iverson, finals game 1",,lal|phi,
Mshyev5q_wI,494719,20090227,LeBron James MONSTER Dunk on Tony Parker 2/27/09,"LeBron James,Tony Parker",2000,534782,5xj8f-mEHgo,Cavs vs Spurs 2/27/09 - LeBron James 2 BIG Dunks HD,40063,1,20090227-LeBron James,,LeBron dunks on Tony Parker,dk,cle,
LwITbm80LBs,534624,20091118,Kevin Garnett's Full Court Shot Against Warriors - 11/18/09,Kevin Garnett,2000,534624,,,,0,20091118-Kevin Garnett,,Garnett's full court shot vs. the Warriors,,gsw,
mPPaztyf6eA,530843,20090522,Mo Williams throws the basketball at Dwight Howard,"Dwight Howard,Mo Williams",2000,530843,,,,0,20090522-Dwight Howard,,Mo Williams throws the basketball at Dwight Howard,dk,orl|cle,
GPGEMOo_Rgc,512830,20071101,Steve Nash - 21 assists in one night,Steve Nash,2000,512830,,,,0,20071101-Steve Nash,,Steve Nash has 21 assists in one game,,pho|cle,
oNn9dKBb24Y,506223,20060531,Ben Wallace Blocks Shaquille O'Neal (Sportscenter Coverage),"Ben Wallace,Shaquille O'Neal",2000,506223,,,,0,20060531-Ben Wallace,,Ben Wallace blocks Shaq,bk,det|mia,
57yR0MphgwU,181510,20091216,"Kobe Bryant Game winner vs Milwaukee Bucks (December 16, 2009)",Kobe Bryant,2000,503620,Y4HZYLMhwV0|IpZB9xC1k_o|gtr6uIOqfMw|7VEi00N7uvo|eWkgmU9oSkw|59esJO18_G8,"KOBE BRYANT HITS THE GAME-WINNING BUZZER BEATER SHOT VS MILWAUKEE BUCKS|Kobe Bryant Game Winning Shot vs Kings 09/10 NBA HD|Kobe Bryant game winning buzzer beater vs. Milwaukee Bucks - HD 12-16-2009|Kobe Bryant Game Winner Buzzer Beater Milwaukee Bucks (HQ) 12/16/09|Kobe Bryant- GAME WINNER VS. BUCKS (multiple angles + INTERVIEW)|Kobe Bryant Game Winner vs Bucks (December 16, 2009)",117256|89654|56465|33952|12786|11997,6,20091216-Kobe Bryant,,Kobe hits game-winner vs. the Bucks,gw,lal|mil,
Z6BWYMjTs3c,500491,20090525,05-25-2009 Dahntay Jones trips Kobe Bryant on purpose!!,"Kobe Bryant,Dahntay Jones",2000,500491,,,,0,20090525-Kobe Bryant,,Dahntay Jones trips Kobe,,lal,
RcMCA_sJuTo,500000,20060112,Kobe Bryant Hits 3 Straight Clutch Shots/Game Winner vs. Cavaliers (2006),"Kobe Bryant,LeBron James",2000,500000,,,,0,20060112-Kobe Bryant,,Kobe hits 3 straight shots and game-winner vs. LeBron,gw,lal|cle,
ff55bAf03yA,483223,20021003,"T-Mac﻿ crossover on Vince Carter, then posterizes Keon Clark","Tracy McGrady,Vince Carter,Keon Clark",2000,483223,,,,0,20021003-Tracy McGrady,,Tracy McGrady crosses up Vince Carter,dk,orl|tor,
4Pc6VZRas9k,279812,20081109,Kobe Bryant defending Ron Artest,"Kobe Bryant,Metta World Peace",2000,476436,p5keOBDzmMk,Kobe Bryant BLOCKS Yao Ming From Behind,196624,1,20081109-Kobe Bryant,,Kobe Bryant blocks Yao Ming from behind,bk,lal|hou,
-BhuU4LBXRM,467332,20040613,"Rasheed Wallace Gets Pissed, Takes Over (2004 NBA Finals)",Rasheed Wallace,2000,467332,,,,0,20040613-Rasheed Wallace,,Rasheed Wallace takes over game in the finals,,det,
wV54qCZXlWw,431220,20081209,Lebron James - Free Throw Line Two Handed Dunk!!!,LeBron James,2000,466281,ZPeOrxYvwh8,"LeBron James ""Hand Behind the Head"" Dunk vs. Raptors (12.9.08)",35061,1,20081209-LeBron James,,Lebron dunks from the free-throw line,dk,cle,
abNlNtkX-L0,441842,20080311,Shaq clears the Suns bench - SunsDynasty.com,Shaquille O'Neal,2000,441842,,,,0,20080311-Shaquille O'Neal,,Shaq clears Suns bench,,pho,
-AfJGwMQiXI,173260,20090309,Dwayne Wade- Buzzer Beater Against Bulls- 3.9.09,Dwyane Wade,2000,440249,hnDTHB_pDXM|y90m3WNZVfM|uqFxsZZVMF0|gzo0ueI7oSQ|McFiTjMqSfc,Dwyane Wade's Game-Winner Against Chicago (3/9/09)|Chicago vs Miami Recap March 09 2009-Dwyane Wade Buzzer Beater Game Winner|Dwayne Wade- Buzzer Beater vs. Bulls second Overtime 3/9/09 HQ|Bulls 127-130 Heat (2 OT) I D-Wade 48pts 12ast and a game-winning shot (03.09.09)|Dwayne Wade's game-winning shot vs Bulls (03.09.09),127119|65798|33018|22616|18438,5,20090309-Dwyane Wade,,Wade' hits buzzer-beater vs. the Bulls,gw,mia|chi,
zwRX22jCdDo,439185,20091203,LeBron Embarrasses J-Rich on his 360 Dunk Attempt 12.3.09 Block OT Year?,"LeBron James,Jason Richardson",2000,439185,,,,0,20091203-LeBron James,,LeBron blocks Jason Richardson on dunk attempt,bk,cle,
0Rah3Lhxsig,434769,20071011,LeBron James' Reverse Double-Pump Jam,LeBron James,2000,434769,,,,0,20071011-LeBron James,,LeBron's reverse dunk,dk,cle,
FswAE69lSns,432388,20080317,"Kevin Garnett vs Tim Duncan March 17, 2008","Sam Cassell,Tim Duncan,Kevin Garnett",2000,432388,,,,0,20080317-Sam Cassell,,Garnett vs. Duncan,,bos|sas,
tqvXnqbJWHs,112301,20090208,[2009.02.08] Los Angeles Lakers at Cleveland Cavaliers - Kobe versus LeBron,"Kobe Bryant,LeBron James",2000,425364,2Xx8MOqf82U|Pd5ZDIHjfz4|K7z67RNMkKo|Wg9n_V27lwg|P-hv-Ckhk7Y,"Kobe Bryant Jumper Over Lebron James - Huge Arc - February 8, 2009|Kobe Bryant Crazy Rainbow Shot Over Lebron!! - Lakers @ Cavs - 2/8/09|Complete: Kobe's Fadeaway Jumper against Lebron James|Lakers 101 @ Cavs 91 | Lakers end Cavs' home win streak | 02-08-09|LA LAKERS DESTROY Cle Cavs and SWEEP ROAD TRIP, 101-91!!! ODOM HUGE!!!!",99258|95045|68626|32655|17479,5,20090208-Kobe Bryant,,Kobe vs. LeBron,,cle|lal,
