external_video_id,estimated_view_count,date,duration,categories,decade
pPc5eYjqDs0,31222,20130102,172,,2010
i4twmZRaEjk,31220,20150805,369,,2010
sIkxG39xz0g,31220,20121118,42,dunk|shot,2010
uNCptfhIrVA,31217,19841029,115,pass,1980
V5VUaiBNgPU,31215,20150522,32,shot|pass|dunk|block|fight|injury,2010
zHOG8dR3YKI,31207,20170213,236,pass,2010
DdafB4mdXjM,31198,20100123,19,,2010
J9pBX0wxBUk,31190,20091229,25,dunk,2000
YHdEBsDZ7_A,31184,19881109,239,,1980
Asl83l59uy4,31168,20170308,73,,2010
JK0TtdWDN6c,31166,20160109,262,pass,2010
lY6lAo7mCfw,31163,20080119,138,injury,2000
n2BRv5aDRzg,31144,20110102,207,pass|shot,2010
wV6hhzjOxp4,31127,20170219,333,,2010
vlLQCTxssks,31120,20150304,141,,2010
uUOOR-_2pSU,31118,20120429,86,shot,2010
rZTwWRK7K6Y,31111,20151112,188,,2010
7Q8JNnhTp9E,31103,20091112,33,dunk,2000
wal6erYCqXc,31099,20150308,122,,2010
LZCWClWfx1Y,31098,20160128,70,move,2010
nofJLpsRGSI,31091,20120220,39,dunk,2010
yzho29iROVU,31091,20120125,69,block|shot,2010
v9mH9WBT8SA,31085,20161228,46,pass|move,2010
PfrUfo49NTI,31084,20170107,72,pass,2010
rsggQJqfgcI,31077,20150102,83,shot,2010
8q7IKEWsMow,31070,20120503,23,dunk|shot,2010
d88tUty6NbA,31055,20170218,104,pass|shot,2010
biw2a7Y4vf0,31055,20111120,25,,2010
XZwAAcYGFI4,31052,20161215,730,,2010
y5oADskKD7w,31041,20170217,38,,2010
YF8uUsHvzxU,31036,20030105,316,shot|pass|dunk|block,2000
7_4b3igjcso,31035,20110723,15,,2010
GWcWCIIpNUg,31029,20110103,15,dunk,2010
cwP_lzZrKJ8,31024,20170220,229,,2010
jvXA7nHVSgY,31019,20110311,279,,2010
2i62DYE_97o,31012,20121226,432,shot,2010
l7PuthQudA0,31010,20170301,47,,2010
5F6T2cUP-6A,31007,20161210,38,pass|dunk,2010
Z2UZ5dtEN70,31006,20100315,302,shot,2010
Rs-kQ2Wr3Oc,31004,20120614,206,,2010
vywsicpQZu0,31004,20170228,21,pass,2010
PMPALugBJLU,31004,20150904,216,shot,2010
cxZ_UuCiz64,31003,20150801,11,,2010
COw7SljEnmw,30986,20170128,159,,2010
rs8WlDA1ZrI,30984,20151228,249,,2010
b9uzQSMcJjQ,30982,19900531,415,,1990
q7AriXMOjsk,30981,20100519,28,dunk,2010
-l7WXaw2Sic,30971,20170215,133,,2010
LhRgXLX66Q4,30957,20140427,130,,2010
utX0YY1FycI,30956,20090321,12,dunk,2000
2yxuBrtChyk,30955,20160314,72,,2010
pafbK4TntvU,30954,20170117,70,shot,2010
cFekoUp09E0,30952,20161211,37,pass|dunk,2010
5ofJ-vB1Gy8,30951,20130314,55,,2010
WVWxLvU5UX0,30946,20170301,1081,injury,2010
EogHuYtjLGA,30928,20160121,84,,2010
U6Q0YWtzflA,30926,20161211,71,,2010
oqTNRMcNSF4,30924,20141217,152,,2010
71ZUXUd1tB8,30923,19800623,186,pass,1980
J0xzxVZ2lWQ,30918,20080109,53,,2000
CVgr8iDEOgQ,30905,20131106,38,,2010
RulFk_gwzgc,30895,20050408,12,dunk,2000
xVp1aSM3rzw,30871,20130331,53,,2010
XhfZsRTQk74,30869,20120705,115,,2010
_nC0650MC6o,30868,20160501,1759,,2010
vg2OrHC9Tpg,30859,20110410,13,block,2010
Je7W_Dv-NjQ,30857,20090515,282,,2000
OL29495SKs8,30851,20170122,34,,2010
9jibHR-IDgc,30851,20140622,258,move,2010
SVhkPL1ICHE,30843,20160207,1147,shot,2010
RNDD4qK6Yk0,30832,20111219,23,dunk,2010
UPC3t0fHGiU,30810,20090313,13,dunk|pass,2000
n-fdYWhWWOs,30808,20161006,288,shot,2010
U3Ux7YJ500s,30805,20100310,287,,2010
UPB9BejLWxI,30798,20160523,20,dunk|pass|block,2010
W4xHNkVJcEs,30785,20120402,498,,2010
2jFR7fOcS6A,30784,20170125,363,pass,2010
3dWqAyPielA,30779,20170106,33,pass,2010
j1dfeSBoNWU,30776,20140605,262,,2010
UgdZHb-FKkg,30772,20161123,33,pass|dunk,2010
dbLI6WJtJ-4,30765,20160516,64,,2010
pa8aOIDM5MI,30764,20070603,11,dunk,2000
7oxs6xb6VWc,30763,20150409,377,shot|pass|block,2010
V3h-X8uUPiA,30759,20150301,133,,2010
aO-Z3keRqus,30745,19980109,574,,1990
aqNBRg95pyo,30742,20151119,384,pass,2010
6tijdk4LsD8,30740,20140520,8,,2010
HC4c_xuZaAw,30739,20131220,142,,2010
yeZ-drQTStk,30738,20130124,113,dunk|shot,2010
kfnxKQ6ZUbk,30732,20161031,37,dunk,2010
e2TW4B-omnE,30730,19860420,114,,1980
00GRai0ce8A,30722,20150326,11,shot,2010
SyR6eP189a4,30720,20160511,66,block,2010
A1GH8__FkSw,30709,20150926,61,,2010
EpBq6LHvks8,30692,20110325,83,shot|dunk,2010
u4lKvTwNau0,30687,20161213,41,pass|dunk,2010
R4TEkRu8MXg,30687,20161222,1017,,2010
5NaQ1dJ3c4M,30680,20120601,57,,2010
ZoZecWoG2eE,30674,20101225,84,,2010
OH24gLGjQVY,30667,20120711,175,,2010
wVh99O3Kc48,30653,20121106,34,shot,2010
XYkHCFWN0yY,30652,19971111,52,pass,1990
O2LJEv_RzTA,30647,20130425,46,dunk,2010
ZnDfgygkfB8,30646,20090529,70,move,2000
VtIq6HGES8Y,30632,20161231,36,pass|move,2010
I3d0vFFWzZc,30632,20151120,145,,2010
7V4I5OdCWRM,30628,20100610,132,shot,2010
wGWPeEepaw4,30624,20140408,212,pass,2010
P1cc-M_xV3I,30608,20170109,38,pass,2010
WLiPbXjazTQ,30607,20141128,112,,2010
DghA8Q-z3fo,30607,19960317,653,,1990
TgErk4xt5qE,30601,20150521,264,,2010
nZ4lcfsTgO0,30597,19950319,159,,1990
3pTBugIe6s8,30594,20120201,20,block,2010
9jXDIFrTRxY,30589,20030425,231,shot|pass,2000
Hw_5RuEqMcQ,30587,20161205,39,pass|shot|move,2010
85wgz7NlCNU,30583,20150803,165,,2010
IicaK0LnlMQ,30582,20161207,33,pass|dunk,2010
9TiS1z_4pCE,30576,20120130,64,dunk,2010
wOSEDQU9EhU,30570,20120422,113,shot,2010
L2-pMt2SjEI,30570,20160122,149,,2010
R_KbyvBX8Ok,30566,20120417,18,shot,2010
6TiuofdWofw,30565,20170110,77,pass|block|shot,2010
EMRBqapyknc,30564,20081113,367,,2000
L654xmHOeoA,30557,20170130,47,move,2010
cjVyS-O8eVU,30553,20161104,225,,2010
3hPnkB8hoqA,30541,20150711,88,,2010
aXApw7KCmbQ,30538,20170213,55,pass,2010
qKCas32ovAI,30529,19961130,39,pass,1990
dIteNqW55Ks,30522,20160712,188,,2010
j0BpScnLEW0,30522,20121206,171,pass,2010
w21njWaXUkQ,30519,20160204,72,,2010
qiGEGkFf9Bk,30512,20130121,122,shot,2010
A_s74k-oEEY,30507,20170110,184,pass|shot,2010
OiP4iEZKCd4,30503,20150510,45,,2010
s3EWp4kehPg,30498,20101204,68,shot,2010
UHQ7XWr-ImI,30490,20140316,43,shot,2010
T9KZUgS2Kcs,30489,20160211,81,,2010
idxBUqc1Sbk,30480,20121018,147,move|fight,2010
v_npSqoJs1g,30478,20161230,53,pass|dunk,2010
fUXk92ZNDGk,30477,20160211,393,,2010
_VWS1qxSkRM,30472,20040514,274,,2000
ZmsnAluo-jQ,30468,20150223,111,,2010
Aw4Tmvj5O4A,30466,19980429,326,pass,1990
95paYgUqZDg,30459,20151104,265,block,2010
yBBNFFpkVao,30453,20110602,186,,2010
iRuTFpysdlk,30453,20141208,163,,2010
fC_drJsK-3E,30450,20081215,24,,2000
Kihh5m5_aEc,30439,20080406,23,dunk,2000
BR-bKpq6jpw,30436,20170121,274,pass,2010
2PhMcLgjlQQ,30436,20091201,34,dunk,2000
8fJ1TReJ8-w,30422,20160516,NaN,pass,2010
bDM_c9feGrw,30418,20120113,33,,2010
Or5tbqpKQDw,30405,20151208,78,,2010
XIAX8SMDfvk,30403,20150302,147,,2010
9N7ZwdSCMl8,30386,20100422,105,,2010
03k0BhCse14,30382,20140419,12,,2010
Y11IQWaGXoc,30362,20161020,307,pass,2010
-LjKe2efKx4,30358,20090204,286,,2000
CYE66aWCXFY,30353,20161221,216,pass,2010
lJJ1o8VPLx8,30352,20090221,26,dunk,2000
ejfPWH5MPME,30351,20100403,45,dunk|fight|injury,2010
8p_c6tukOC4,30351,20151215,80,,2010
n9pteOxavhs,30341,20120224,352,,2010
ICKvjr_wUag,30335,20161217,32,pass|move,2010
PKDuLoA6MEc,30322,20160409,72,,2010
AEFr9f4osZE,30319,20070406,13,pass,2000
WaNExF62Dng,30317,20120322,56,dunk,2010
qU1IuV3lw9A,30299,20080220,250,,2000
dIF9H8NQZpc,30287,20150425,553,,2010
1-J51bxc81A,30283,20070314,486,,2000
Oe4q_-ArspE,30279,20090208,37,,2000
z6GZ3jkQE4Y,30278,20030423,188,,2000
roXjOzA0_RY,30277,20090504,19,block,2000
5W_POtm24L8,30277,20170213,75,shot,2010
VwR-F9qFgk4,30276,20170208,47,fight,2010
JsFlq85swgA,30274,20141009,259,,2010
bUzT4WypYqE,30258,20121218,38,dunk,2010
M40W_MptXys,30256,20121128,83,fight,2010
nQfHGQGw6ok,30255,20110227,232,block,2010
Bso5dlDYMQI,30248,20130329,NaN,,2010
UF0dtUlKR7Q,30240,20170209,57,shot,2010
6gBF5L7hTYM,30240,20170302,388,,2010
b7B0JBP3B6E,30236,20140602,68,,2010
qjUUwMlYvsI,30234,20120607,258,pass,2010
X3zxY3iu6n8,30200,19910521,624,shot|fight|pass|block,1990
UvC55RZ3qeY,30195,20090116,128,pass,2000
h6G6gu17cns,30193,20071227,342,,2000
ypJeqi25pMk,30175,20120304,72,,2010
RxHLxWrHXM0,30174,20080228,296,block|shot|pass,2000
DQwdHxxUwfQ,30174,20170218,323,,2010
7l2C5Gz3bVo,30162,20071109,87,pass|block,2000
HXHWzQ_1NXQ,30161,20160207,940,shot,2010
oz4lNudVLy0,30143,20151211,246,,2010
cwDTEY0PDyg,30142,20160121,847,,2010
CiYZgIJjp-g,30140,20131226,38,shot,2010
KfzydqA9-A4,30138,20131216,19,dunk,2010
xRRCC1vyNqU,30135,20141205,87,shot,2010
SntYVfrpDMU,30132,19911207,317,block|pass,1990
gwwPL5V3414,30127,20170303,257,pass,2010
Rhe8WgUJGoA,30127,20041108,347,block|dunk|pass|shot,2000
ND___OeXj8w,30110,20090514,55,fight,2000
TqHeO2qVauQ,30107,20130214,87,,2010
gGXYMbSGmtA,30103,20150405,23,shot,2010
WlPh_H3eHr8,30101,20161205,127,pass,2010
vcXG-xn0YZY,30099,19880929,237,,1980
SvJP0Wx5KJk,30089,20080825,102,pass,2000
UJEBF5udE5k,30076,20040419,436,shot|pass|move,2000
fKq1kxXyZ1Y,30070,20170306,405,fight,2010
JUdOKhIMcIs,30067,20170227,75,shot,2010
3-LGEYQLF_Q,30056,20120214,31,dunk,2010
F2Yt4Hz4-ic,30056,20161226,34,pass,2010
bPugmx5wDxY,30053,20160321,72,pass,2010
h3W6HAP-Z6Y,30046,20141201,42,block,2010
M5yOgzk5w7s,30045,20121102,39,injury,2010
W9LIA_D4gRE,30039,20110317,247,dunk|block,2010
zedLNllov4I,30034,20161223,72,pass,2010
xPECrd2ofls,30020,20141209,153,,2010
4PQ9MzsDqTQ,30018,20090509,24,shot,2000
_iPAqKcTFy8,30015,20150209,38,dunk|pass,2010
F-WimU2rNaM,30004,20100309,27,,2010
V5T_PficdNs,30003,20050208,951,dunk|move,2000
b_UvlpaMb4o,30003,20131006,1272,,2010
WTftRFz41YQ,30003,20161204,66,,2010
KhJRdFWRcKU,30001,20110320,100,dunk,2010
V0XDvNZenPM,29995,20120222,250,pass,2010
zDi-C2MKu-Y,29993,20160528,95,shot,2010
UOt3bGqI5F4,29992,20011107,185,shot,2000
l5bbye16mrM,29979,20150711,67,,2010
5Dh_WmIa-Gs,29971,20010421,312,shot|pass,2000
zoM-w9kozPg,29960,20160616,11,,2010
CbIFt4ShZa4,29959,20161121,38,pass|dunk,2010
4kH2ay8N_4w,29956,20170211,116,,2010
TC27e1urBeM,29955,20151101,500,,2010
IHHRG3wGn34,29937,20161225,46,pass|dunk,2010
2EvoSa5ySf0,29937,20150504,411,,2010
EKHuAcPmoSQ,29934,20161220,48,pass,2010
zeS-3mfR1B8,29918,20161026,1158,,2010
UJMAgO2BgGc,29914,20160227,326,pass,2010
meUA9x4orPY,29909,20131021,35,dunk|pass,2010
QSsBa_RZbBo,29907,20151201,82,pass,2010
NcDgL5iykDo,29904,20090219,171,shot|pass,2000
Ok1M19A3avU,29904,20090411,NaN,dunk,2000
PO1mR6Mb0HQ,29901,20030301,387,shot|pass|move|fight,2000
xiXM3kYPaic,29901,20121116,52,pass,2010
JJ9RfAG87Qw,29898,20121226,58,,2010
WW1PZs4b93A,29884,19870111,270,shot,1980
2CckxP8HMoU,29884,20100120,586,,2010
EHCyYkoJ7y0,29880,20161120,72,,2010
UbH69r9KZt4,29877,20090105,83,dunk|pass|shot,2000
mzqWoAucEZM,29876,20110526,17,dunk|block,2010
_PY_zJJaQuY,29873,20170112,72,,2010
73TgjXcvz6s,29870,20101130,44,dunk,2010
_X9uAJYPZSQ,29857,20121022,12,,2010
DHzpENywrec,29853,20131205,183,,2010
5fxA4iLNWNQ,29850,20150701,267,,2010
RnxLF3NBioo,29849,20160316,71,,2010
3ChmRhlFzk0,29846,19870201,354,,1980
Ld9Zvi8j7zQ,29840,20120806,22,dunk,2010
tBdspVE9M7U,29833,20071020,228,pass|move|shot,2000
t2HYCkaApd8,29825,20151125,116,block,2010
Zmf3Kgxuq8w,29821,20160406,75,,2010
_gUanb59RkM,29813,20151223,79,,2010
iFeXNAB5h7Y,29808,20161027,157,pass,2010
1sQK3TuGUIc,29797,19870111,596,shot,1980
2tnoRCY-3fA,29793,20161225,31,dunk|pass,2010
3xoS5P-sV7Y,29792,20091215,32,dunk|pass|shot,2000
P-ys9RyfmKs,29790,19880314,456,,1980
U12HgrO5jDw,29789,20170122,195,,2010
9Jtrawtt00c,29782,20121225,101,pass,2010
e80M75Ne41k,29781,19881118,117,pass,1980
U6eJdPO99j4,29774,20160226,191,,2010
1fxz3TCFcLY,29766,20141225,359,,2010
XKuY4JqiWmI,29764,20120210,26,shot,2010
3lqmpKjus3U,29761,20110701,287,,2010
cwdC5zzXtJc,29752,20160410,81,pass,2010
spSd8ttwx3c,29752,20091202,38,dunk|shot,2000
a5QO7qr5lmE,29750,20160320,390,,2010
KTIsq3_UUM4,29738,20081227,142,dunk|pass,2000
6HYxvAZuoNI,29737,20170213,407,,2010
7bYrbOHOj60,29735,20120121,262,,2010
xBzi6gftMMc,29735,19870604,584,,1980
Z-mQOB-Mmz4,29734,20140512,565,,2010
YRMZF0zHRbg,29733,20151115,63,pass|shot,2010
Di77ZrN03CE,29731,20010216,593,shot,2000
MGC2mJif2Is,29730,20130317,100,,2010
Wlci8KFLHz0,29724,20120222,338,,2010
v5eh1ZQSc34,29719,20170203,450,,2010
IofDnZ-Brek,29715,20120130,135,,2010
GOoX_QCziDM,29710,20170309,45,dunk,2010
IyL6RXF4JMs,29702,19880124,175,,1980
-F7ZDUK9tO0,29686,20140425,1517,,2010
HQG_AJ7Tt5A,29677,20150125,251,pass,2010
V40447nMiQM,29673,20150609,603,,2010
77UFyV2x5jI,29671,20011021,40,dunk,2000
-GxessTXG5A,29669,20170125,45,shot,2010
wlbIWqqiizI,29662,19861121,360,shot,1980
ouc1UbqL44I,29653,20060122,496,shot|dunk|fight|injury,2000
UoFfvf_FQEI,29650,20091204,287,shot,2000
qSP2yAsg-JQ,29649,20150901,506,,2010
y83lsNGO-H8,29629,20170131,38,dunk|pass,2010
HMq-ZUxfVMA,29621,20161220,42,pass,2010
pX7ItScHCuw,29615,20151222,282,,2010
KLs-_NMej9E,29614,20160424,496,,2010
tl51M10vEKo,29613,20010511,654,pass,2000
aQqyNxMJtF4,29608,20131104,7,move,2010
-FkYDLOI27c,29604,20160711,269,shot,2010
IPHk7n_lXIM,29598,19851026,303,fight,1980
1cjNoXXh9Mk,29580,20130711,127,,2010
8qNeykdjC2E,29569,19870611,138,,1980
hMG2Xo6RF1E,29567,19881128,50,pass,1980
miibmn8AreU,29562,20090203,49,shot,2000
-wjyYn1zAs8,29553,20150113,32,,2010
bFxnlqb-dUw,29543,20090322,65,dunk,2000
iM2w79T_eVI,29537,20170202,85,shot,2010
lNM3qgEGSTQ,29526,20140308,64,pass,2010
YlL_kSASPUs,29524,20161119,73,,2010
t39Z9i0xJB0,29522,20161110,1297,fight,2010
INWp0BxQJcA,29507,20130204,62,fight,2010
udYoAeSNVzk,29505,20161130,73,,2010
k7p13J4mDLs,29504,20160108,290,,2010
kJ-8BOuqJy8,29498,20120902,1215,,2010
zRUFcejJ58E,29495,20150123,37,dunk|move|shot,2010
hNL_sWSmB4o,29492,20101214,38,dunk,2010
jJPd79CWZGI,29490,20170215,1062,,2010
WVmdR6EH-TI,29485,20120101,26,pass|dunk,2010
3dHefWaROkE,29480,20141219,20,,2010
S2KbtwblTjA,29476,20160331,72,pass,2010
2Fi2bmq_IBs,29471,20160405,70,shot,2010
VvalFr1z66o,29463,20120509,16,block,2010
ajzWyCJux40,29462,20151019,139,,2010
3IuuFXzJLCA,29460,20140428,602,,2010
1ygwtiieZ60,29460,20131215,96,shot,2010
7T6tfOydMi0,29449,20090524,153,shot|fight,2000
bUOUhyCXiHo,29448,20160530,11,,2010
et1BNuO38M8,29443,20140802,62,,2010
z2sTy7DBZGs,29442,20161228,37,pass,2010
DqT5mnTnRfo,29440,19900207,268,,1990
dq8OSDeOhA0,29439,20090506,23,dunk,2000
Je7RTDVNrf0,29437,20120210,244,,2010
IcdUn34PnmU,29432,19881126,80,,1980
ZKr4z0QQ1T0,29428,20130123,46,pass,2010
MIDzdMg5jy8,29410,20050208,642,dunk|move,2000
kAWcxpe6qr8,29407,20140503,141,,2010
AmaVsE0EC3w,29403,20110116,21,fight,2010
OwXb6kkplHQ,29400,20131018,101,shot|injury,2010
6ygCmHj3n4c,29399,20161101,22,,2010
60xNgJLtSpA,29395,19870906,5572,,1980
zd7X6gQ0kuw,29390,20151228,82,,2010
OPX3Kz5ZRoA,29388,20030105,6766,,2000
luWvJE8lob8,29386,20120307,399,,2010
tgU0jnMRYMg,29374,20160413,67,dunk|block,2010
mKl7TqHVbRU,29366,20170301,209,,2010
uB4ezsv6nNY,29357,20110314,12,dunk,2010
A53SyZlaOsA,29352,20170206,32,,2010
h4Y7rS2v-Kk,29351,20160623,111,,2010
LsWpRrkfLOg,29339,20010604,411,,2000
SSsA0Ninuyw,29336,20101206,41,move,2010
PTqqkkVJ0JI,29328,20141111,545,,2010
iBuLWWO6s2s,29309,20131005,36,dunk|move|shot,2010
Xj0fGzP7FWM,29300,20160201,1142,,2010
NmXUW9uIIYM,29299,20131107,73,dunk,2010
30DniP9XrNE,29294,20161207,40,pass,2010
WTKE1eD4tx4,29284,20150107,787,,2010
lFAhD9kctW4,29280,20160108,510,,2010
7EizclbWrEE,29280,20130114,57,dunk,2010
EG3hsvV7lhA,29278,20161102,82,block,2010
_7KHTm2acuI,29275,20170129,39,dunk,2010
0Vm__LJudoU,29275,20030116,1091,,2000
cKEFc5I0jgM,29270,20160403,277,pass,2010
h6F03NAv-rg,29266,20110617,200,,2010
yjC3vtXpkps,29257,20110227,601,,2010
TjwMkdLM1Vw,29255,20150312,67,shot|fight|move,2010
wbdLMjrnbeo,29255,20160307,307,,2010
82H0Z-JnL1A,29241,20170113,576,,2010
QImqeSWVpJo,29239,20170210,284,,2010
5vHP7OjcJ5M,29236,20091207,23,,2000
R8UWxSXWIkQ,29228,20120312,28,block,2010
Bf_EVfGW2CY,29227,20131210,25,dunk,2010
2VOFqgxnqLU,29215,20071212,249,,2000
xvIgTWTA2KE,29206,20170108,308,pass,2010
kza38J7xiOs,29198,20160331,10,pass,2010
wfSbGJgkgF4,29197,20020319,525,,2000
NCzHMNPhHsA,29196,20151222,64,shot,2010
z0ZQv94nehA,29191,20131010,80,shot|block,2010
Ak4Noyc8YXM,29183,20100624,109,,2010
DaXvLVsIKsk,29180,20161122,79,,2010
thsZJwKumpQ,29178,19950312,457,,1990
9Zt_qGR3QK0,29177,20160305,74,,2010
OX9-KKuxtoY,29162,20130630,101,,2010
U2DXdFlqIVM,29160,20161230,253,,2010
uBCfNwp3rdA,29159,20161006,284,,2010
DK6ufXDZPHs,29157,20161210,34,pass,2010
YwZwpR92X5I,29155,20150803,47,shot,2010
0-V-gL23TMg,29138,20110304,168,shot,2010
SqnHxYw7Tws,29135,20111216,23,dunk,2010
FKq2R0dias0,29130,20170223,512,,2010
gyab9KX6Q3w,29117,20161205,113,pass,2010
Pv6rp9_6iXQ,29113,20130116,714,,2010
qtCXlmCEU-Y,29107,20160411,70,,2010
rnX-r2jwo1s,29106,20160106,82,,2010
YKCvjZGbvQc,29095,20150113,137,,2010
movdvJPc-y8,29093,20160111,69,shot,2010
XRMAOmOQZVo,29078,20151210,86,shot,2010
e4JvS-8bw8I,29077,20030221,918,shot,2000
B0YoXt-mnug,29076,19940529,144,shot,1990
Pp9izoz-s-8,29065,20151203,34,,2010
ZDRHOZ6Gs3k,29062,20010608,520,pass|block|shot,2000
F4ZifcHB8Fw,29050,20120414,423,dunk,2010
JBWKSYh8oUM,29040,19920216,430,,1990
L4e_XUbAzqY,29040,20170121,62,dunk|pass,2010
1n9iw4D6txM,29033,20040615,110,dunk|block|shot,2000
oqd5PbETOBc,29028,20161029,526,,2010
ygJjJYOLBQA,29025,20161213,33,pass|dunk,2010
eTb3Rv3VDvo,29022,20151216,433,,2010
3zIMdUASBiw,29022,20170303,72,,2010
IxnneigKSCI,29021,20121124,77,,2010
7Dr_E4fB4LA,29019,20121130,33,dunk,2010
eejT_v7KE04,29012,20060226,159,pass,2000
0PGWPTcsOrM,29011,20080112,70,shot,2000
fMbGilIvwQ0,29009,20150205,147,,2010
CB7Go1YH1P0,29000,20140427,474,shot|pass|fight,2010
S15XDIRahzI,28995,20170102,49,pass,2010
Zrw7iUwow9c,28988,20131112,95,,2010
iqa8b-JXLdk,28985,20150126,172,,2010
NCqkBlMUE3M,28984,20131031,54,shot,2010
oF_LX_rhjxI,28981,20170202,44,shot,2010
fkPfa-5gbuE,28976,20131226,290,,2010
AZpRhLUeh2I,28967,20161122,155,pass,2010
eiPD65JUszw,28950,19991012,491,block,1990
ZCG4EiDgPwA,28945,20110203,72,shot,2010
Dl6O5LGMbcQ,28937,19940122,678,block|shot|dunk|pass|fight,1990
0Ray4gqgnfs,28937,20160111,1054,,2010
H1KUNYfDoWM,28937,20170124,68,,2010
oHTmJH3WHjc,28933,20150115,7522,,2010
m1l1G_YipW0,28924,20151030,17,,2010
MppYGkD8EVI,28921,20100211,14,,2010
1Q_aiSYCmfU,28921,20120301,22,block,2010
Nve4f6FfOZo,28918,20121124,14,dunk,2010
77KngyFV-wk,28916,20150312,16,dunk,2010
RmvCK3F5PD0,28913,20151201,115,,2010
pZxWa_wPayY,28892,20161223,73,pass,2010
96xucyt6_DQ,28890,20141209,327,,2010
WbCVPnHxSMI,28884,20130330,141,,2010
EtokandNFj0,28882,20121218,9827,,2010
XTgrdcrMMuo,28881,20160406,73,,2010
DLKd88IdqCg,28872,20150226,75,move|shot,2010
-3ZKI-5iCsM,28859,20151230,29,shot,2010
jSY0XR-5yNM,28858,19991121,509,shot|dunk|move,1990
FY8UGXlqCHM,28854,20121018,20,dunk,2010
uGHvyRUg-ts,28847,20120114,209,,2010
d9FcK7NXeH4,28842,19961101,1171,,1990
SGiKiNsGCZo,28842,20170121,218,,2010
CMbaPukWbao,28832,20170211,105,dunk,2010
k91_hrQz2b8,28823,20051004,245,pass|shot,2000
Bzknq6Fdqyw,28819,20120114,46,dunk,2010
FR7S0pQVs-w,28817,20091127,40,dunk,2000
jz2sPeCBgSA,28808,20160626,317,,2010
XzErWqN2980,28801,20120222,26,block,2010
Lh29tiM-px4,28799,20091127,41,dunk,2000
6tMu9oINAwU,28792,20130905,97,,2010
EJAchRDz6nc,28788,20150313,720,,2010
SIflf1kLFmw,28785,20051202,375,pass,2000
TItX0EdvzOs,28782,20121212,48,shot,2010
r1p7XmNqA9A,28773,20121118,42,dunk,2010
G6voAP9pn6Q,28765,20131225,299,pass|shot|fight,2010
Otj-FQFQE1Y,28764,20150520,890,,2010
iLzahCgA5Rw,28743,20100109,15,shot,2010
__ubrDhjsn8,28743,20160530,153,,2010
Avb4hyfFLSM,28743,20150123,141,,2010
XNhoUnDL280,28735,20090610,272,,2000
a3lIQk3M1ug,28727,20161214,781,,2010
eMOnqqjB9zQ,28722,20110623,74,,2010
vtZ2PQLXNF8,28717,20120703,302,pass|block,2010
SzyUk8ckX58,28709,20101127,29,,2010
9p7kOK2srB8,28700,20160323,70,,2010
I95v5DIAF8s,28696,20160201,78,,2010
y2xrb0mfONs,28692,20170226,160,,2010
8ptmFVK5so8,28691,20170203,270,pass,2010
R4Sj0WdRvw8,28660,20131122,109,shot,2010
iSVLA7LuQn0,28648,20161220,315,,2010
JT1WbZyHWAs,28646,20170111,171,,2010
FEGkkmGr880,28640,20150116,329,pass,2010
cgyk0G-D-QA,28639,20141028,1834,move,2010
WxAUxh12qsU,28636,20141206,342,,2010
4dc5PXdbMLs,28636,20170308,208,,2010
buYYeTXI4Tc,28623,20151209,69,,2010
YcfRVXRlccc,28615,20120206,137,,2010
F7dgLiqwifU,28613,20100109,32,dunk|shot,2010
37vzz8IOJj8,28608,20150304,44,,2010
B6GHgoi-HRw,28593,20061222,156,shot,2000
1EvPBDMsEVU,28591,20161222,797,,2010
VS9knP3qHpA,28581,20151209,81,,2010
6e0ZNWmlFzo,28570,20160503,419,,2010
ULWzMGHEVko,28567,19990609,385,block|shot,1990
qRI4Y3OdMgA,28567,19870412,531,,1980
0YtHtXFQ-5k,28564,20110410,43,shot|block,2010
GwpXe_zt4HI,28563,20090504,21,shot|pass|block|move|dunk|fight,2000
vU5I8uRUQWU,28562,20161205,200,pass,2010
Isnanl6nJh4,28534,20130609,252,,2010
tejhGpmaUQM,28526,20090330,219,,2000
jmWrUSWwjnQ,28520,20161214,37,pass|block,2010
tKJYhwHCz0Q,28518,20140205,19,,2010
moD7qjVwxKY,28518,20150215,30,move|shot,2010
0kzoKSiZw4Y,28514,20120130,51,dunk,2010
A28Qdyf_v1Y,28513,20091023,347,,2000
XuduaXJrwXI,28513,20140420,586,,2010
vonR-34eQSY,28513,20131217,52,dunk|injury|shot|pass,2010
os7W0iqn6Uw,28502,20100226,11,dunk,2010
TN4YMwo44Qc,28497,20030206,549,pass,2000
QzV3yi80shg,28491,20120223,204,,2010
A0_lJKRluvE,28487,20150710,89,,2010
2zrCmXu3crA,28484,20130327,723,,2010
2afVkLM3lRs,28482,20170311,NaN,,2010
XwYYakuj6fw,28482,20080314,10,,2000
SQ4KGfsV38w,28473,20100613,17,,2010
p7NWwVR8_J8,28470,20150131,78,shot,2010
p5jrUlMJnFg,28469,20120129,491,,2010
p7X8HDNRKMo,28468,20051211,130,,2000
28hyu0SWVg8,28462,20120111,46,,2010
jagedCbkUtQ,28461,20081004,148,,2000
wyD_zvj1UWQ,28460,20161223,47,pass|dunk|shot,2010
WoAfRiDDeU0,28456,20120828,NaN,,2010
chvednC0p7A,28449,20091221,142,,2000
DetpFZ_y3QA,28444,20160306,109,,2010
odycQuiPV0U,28439,20170129,78,,2010
uWoMqPWPnTg,28434,20090205,120,shot,2000
